evaluation_seed,outside_physical_radius_fraction,outside_warning_radius_fraction,outside_safe_radius_fraction,hazard_0_x,hazard_0_y,hazard_1_x,hazard_1_y,hazard_2_x,hazard_2_y,hazard_3_x,hazard_3_y,hazard_4_x,hazard_4_y,hazard_5_x,hazard_5_y,hazard_6_x,hazard_6_y,hazard_7_x,hazard_7_y
10038,0.8891071842474145,0.5822121168640523,0.4811425922451187,-0.1140457063029221,-0.3185014477521586,1.2755218834835473,-0.6006835822056055,0.6532331489802641,-1.3117800097796173,-1.2926626635662941,-0.5202525601567742,-0.9967421964677572,0.21506092920336717,0.2339704009421637,-1.2451235594305212,-1.1509551636442317,-1.168349147950046,0.4450892304432912,-0.8284751376413915
10039,0.8891292590589508,0.5476208871866757,0.4392335625434598,1.2736575101194674,0.38675849487754044,1.2020738861939908,-1.1634874023177653,0.7093973775145799,-1.1197450386700245,-0.16325196735751435,-0.2602264287187386,-0.735340708440118,0.262563838007039,-1.2595557707786094,-1.1435499687942596,0.1302821048773044,-0.637511821640238,0.8634344180326303,-0.22500778867541915
10040,0.888996810189733,0.5346740102206378,0.419520755841547,-1.1815475042969588,0.4852796790240339,-0.5771357169991357,-0.026708015435336296,-0.5536919753747122,0.5513600086031292,-0.06762309535479138,-0.35621036402331197,1.0476782028682823,0.7663112086036243,0.3794042077673925,0.7011795152967333,-0.302257757468835,1.0497306270363278,-0.903479492138304,-0.6239091787365033
10041,0.8889636979724286,0.5509431463228883,0.4035385922892683,1.1249772260303341,-0.7111681247811069,-0.9819093870555042,1.0883204638457193,0.7058853265269234,-0.5701047567548008,-0.1449869743952399,0.12590130122125598,1.3027587178851754,-1.2526412020725903,1.1666791464406223,-0.22460766485392636,-0.9335990089086696,-0.656637049654569,0.5433877516633971,0.5303986189969394
10042,0.8898577278396486,0.5935585699937087,0.48913367402125807,-0.916328923236245,-1.1114186615547728,-0.9295011932021913,0.97644956871121,-1.2376681863181762,-0.6962468219938749,1.1685134949650735,-0.3467100931181679,1.1127183699130103,-0.7138998963895145,0.5917013770668993,-1.2917593622260615,1.0427844481383517,-0.00025145243444946175,-0.05891101572135171,-1.3113525394089436
10043,0.8891954834935597,0.5742431098994493,0.44384719815454576,-0.8458772464545987,0.863153794529498,0.847856337707485,-1.1102554731284846,0.23938595559409404,1.2145630060377106,-1.0156360431932523,-0.9919044178366672,0.6633698232984704,0.8506369054857259,-0.4391326356098273,0.7815923394760735,-0.7799413371690552,0.3456782675833585,0.015493247211542993,0.6671934600351559
10044,0.8894051942031544,0.5551263231090164,0.4198408406088233,-0.6657119725574175,0.5652437482726931,-0.031177147765039104,0.3782015904960925,-0.42795580271071854,-0.8194384251468928,-0.8679767873122277,0.9905897639867278,-0.9209338109009243,-1.2138275360193365,-0.7764933138477512,-0.7113702285303882,0.5537520367727731,-0.6858991930755824,0.6325687426334208,0.04188199348356436
10045,0.8890851094358782,0.5282392026578073,0.3768722199534221,-0.003396057269267061,0.9168409020563308,0.9126442855880257,0.5306817929236776,0.908321197847916,-0.9379477173007573,-1.2233251477347107,0.13263230133839654,0.4007623605968791,-0.49492606231926617,-1.1546103664498357,-0.5207199210282676,1.3079859189779437,-0.409163540375569,0.25341576068202,-1.0072275141183202
10046,0.8889747353781967,0.534022803280317,0.425624441231333,-1.0634058375525743,-0.28972784915564853,0.6441998487091272,1.2324659123183948,0.4218177349342418,0.3117708156082526,-0.11602733266458043,0.3561281948200059,0.9070317794357179,-0.3330031140842491,-0.3620827103375711,-0.47876937876907166,1.1215288514490476,0.3964804939124209,1.2429609936589798,0.9374719287549536
10047,0.8891513338704871,0.5785587355547952,0.4751934305360868,-1.2232826037166133,-0.8296348267097753,-1.0060149444077846,0.3847445953331583,-1.0600558645335485,0.7620322402739788,0.831320580679076,-0.5089143989322399,-0.2703130205181712,0.18036274032121047,1.256850379711855,-0.1903254189456749,-0.9850390229245929,-0.04446352901813966,0.14624783037475808,-0.14762779824836758
10048,0.8889857727839648,0.5643094447081158,0.4436926744737917,-0.27762752532116264,-0.7784436018465055,0.042373814981092384,-0.35704323032807606,-0.21418279435601995,0.9119277627673716,-0.6265375131063862,0.5730559934563697,-0.8150597740028923,-1.094945534267019,0.5915709326381577,-0.6941574644096022,-1.2648152890405073,-0.5479665065892375,0.08958529908889279,1.1750890135788634
10049,0.8888864361320515,0.542510568316023,0.4218827606759307,0.3521191318699708,-0.8060875031382686,-0.2934468847920122,0.08883837195381084,-0.49572422387000714,-0.8645244376529455,-0.0948286366255553,-1.287776654217779,1.1734879035724795,-0.5214570207589881,0.956655779488581,-1.303356233838307,-0.192002095938832,0.5193600856338849,-1.1674667661693743,0.7438836059283311
10050,0.8891292590589508,0.5544088917340868,0.41468637211509807,0.9629635796578546,0.8127030894103042,-0.15824760335563415,0.611933934023144,1.1237115634177128,-0.2695314987424955,0.7235779009733221,-0.3055918988388897,-0.5011698323192326,-0.32683980421865455,-0.892141162786053,-0.02426135255387174,1.1349549536202466,0.24965022812090254,0.6689905399249443,-0.9041651724968802
10051,0.8890409598128056,0.549210273617289,0.4353483957130716,1.0744491581103544,1.106197582434808,0.8091807759649472,0.08781124583942934,-0.8874170203593597,-1.0941342878565945,1.0050315843364548,-0.3603604718914265,0.02291530590052049,1.229403533037711,0.38846944311720355,0.7412318094362769,-0.6823186599670471,-0.6921093203878358,-0.20966052630146748,-1.2565704000410853
10052,0.8891071842474145,0.5426871668083134,0.3992560788512268,-0.38977619575257727,0.8761951937128114,-0.5123035786691895,-0.15676441911860617,-1.0843186401481884,0.6624151857282468,0.6639937136700045,0.6150019273076388,1.1495474349914987,0.2010329704987277,-0.7136260853785893,0.26238918433317604,0.7476325946828333,-0.9165985953047477,0.6708286339080876,1.059991443563031
10053,0.8889857727839648,0.5427202790256178,0.4090021081445017,-0.21674551674288423,-0.30227251876872296,0.8473376983510097,-0.8912069410329364,0.23738119814396708,-0.203278405851967,-0.4332639289432664,-0.6362806607279797,-1.20314297401392,0.4298848123407828,-0.6894475490927463,1.1040147598478416,-1.2386450730134346,-0.9326162024645734,1.1938172408793613,-0.4434726256090499
